time,solve_ok,fail_count,Fc_x,Fc_y,Fc_z,swing_err
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308181,-30.546452,191.245395,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308183,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
3.062000,1,14,24.308182,-30.546453,191.245396,0.307398
